Coupon_id,early_prob,mid_prob,late_prob
12315,0.0,0.16666666666666666,0.8333333333333334
7645,0.0,0.47368421052631576,0.5263157894736842
1609,0.0,0.0,1.0
6325,0.0,0.5,0.5
11501,0.82,0.08,0.1
4889,0.0,0.5,0.5
5849,0.0,0.3333333333333333,0.6666666666666666
3247,0.3333333333333333,0.0,0.6666666666666666
9057,1.0,0.0,0.0
808,0.6363636363636364,0.09090909090909091,0.2727272727272727
423,0.3333333333333333,0.16666666666666666,0.5
8607,0.25,0.25,0.5
4833,0.0,1.0,0.0
539,1.0,0.0,0.0
3402,0.0,1.0,0.0
5366,0.3333333333333333,0.3333333333333333,0.3333333333333333
3358,0.5,0.0,0.5
9930,0.0,1.0,0.0
12137,0.0,0.0,1.0
2630,0.0,0.0,1.0
843,0.5,0.5,0.0
1794,1.0,0.0,0.0
10933,1.0,0.0,0.0
12647,0.5,0.0,0.5
856,0.0,1.0,0.0
11398,0.0,0.0,1.0
12314,0.0,0.0,1.0
6700,0.0,0.0,1.0
5034,0.0,0.0,1.0
13916,0.3076923076923077,0.38461538461538464,0.3076923076923077
6111,0.0,0.8333333333333334,0.16666666666666666
6124,0.25,0.75,0.0
13371,0.25,0.0,0.75
9094,0.2,0.0,0.8
2774,0.0,0.5,0.5
3726,0.5357142857142857,0.2857142857142857,0.17857142857142858
5515,0.0,0.0,1.0
6007,0.5,0.0,0.5
11213,1.0,0.0,0.0
8119,0.0,0.0,1.0
10728,0.0,1.0,0.0
4429,0.0,1.0,0.0
9508,0.5,0.5,0.0
663,0.0,0.0,1.0
3801,0.0,0.0,1.0
7947,0.0,0.3333333333333333,0.6666666666666666
4221,1.0,0.0,0.0
6948,1.0,0.0,0.0
2967,0.0,1.0,0.0
14038,0.0,1.0,0.0
11353,0.3333333333333333,0.3333333333333333,0.3333333333333333
4979,1.0,0.0,0.0
13994,0.0,0.0,1.0
10664,0.0,0.0,1.0
3770,0.0,1.0,0.0
4305,0.0,0.0,1.0
9274,0.3617021276595745,0.19148936170212766,0.44680851063829785
5773,0.3333333333333333,0.3333333333333333,0.3333333333333333
9585,0.1111111111111111,0.2222222222222222,0.6666666666666666
12372,0.0,0.5,0.5
6308,1.0,0.0,0.0
11673,0.2857142857142857,0.42857142857142855,0.2857142857142857
7194,0.2,0.4,0.4
2773,0.0,0.0,1.0
1334,1.0,0.0,0.0
11632,1.0,0.0,0.0
5615,0.5,0.16666666666666666,0.3333333333333333
8509,0.0,0.0,1.0
3105,0.0,0.5,0.5
3191,0.0,0.0,1.0
10699,0.0,1.0,0.0
6100,0.0,0.0,1.0
2282,0.0,1.0,0.0
8493,1.0,0.0,0.0
3226,1.0,0.0,0.0
1722,1.0,0.0,0.0
10718,0.0,0.0,1.0
8288,0.0,1.0,0.0
556,0.5,0.0,0.5
5538,1.0,0.0,0.0
11050,0.25,0.125,0.625
7323,0.25,0.16666666666666666,0.5833333333333334
13471,0.4,0.4,0.2
1613,0.4732142857142857,0.26785714285714285,0.25892857142857145
2977,0.4,0.4,0.2
11063,0.41379310344827586,0.22413793103448276,0.3620689655172414
4874,0.2,0.6,0.2
3605,0.32,0.56,0.12
1565,0.0,0.0,1.0
3251,0.5,0.5,0.0
13995,0.0,0.6666666666666666,0.3333333333333333
13473,0.0,0.75,0.25
11787,0.5,0.0,0.5
10960,0.0,0.0,1.0
4086,0.0,0.0,1.0
10770,0.0,0.75,0.25
5845,0.0,1.0,0.0
4540,1.0,0.0,0.0
6173,0.3333333333333333,0.6666666666666666,0.0
12523,1.0,0.0,0.0
12738,0.0,0.0,1.0
6886,0.0,0.6666666666666666,0.3333333333333333
1357,0.0,1.0,0.0
3649,0.0,0.0,1.0
6118,0.5,0.0,0.5
4653,0.0,0.0,1.0
5525,0.0,1.0,0.0
1143,0.25,0.5,0.25
11884,0.0,0.0,1.0
2167,0.0,0.0,1.0
14028,0.0,0.25,0.75
7222,0.5,0.0,0.5
5195,0.5,0.0,0.5
9815,0.0,1.0,0.0
8592,0.3076923076923077,0.34615384615384615,0.34615384615384615
933,0.2549019607843137,0.0,0.7450980392156863
9493,0.14285714285714285,0.5714285714285714,0.2857142857142857
8362,0.16666666666666666,0.3333333333333333,0.5
1635,0.0,0.5714285714285714,0.42857142857142855
9932,0.0,0.2857142857142857,0.7142857142857143
11734,1.0,0.0,0.0
11897,0.0,1.0,0.0
3126,1.0,0.0,0.0
13775,0.6666666666666666,0.0,0.3333333333333333
11162,0.0,0.0,1.0
12492,0.0,1.0,0.0
4835,1.0,0.0,0.0
11917,0.0,0.0,1.0
7985,0.0,0.0,1.0
8150,0.0,0.0,1.0
6899,1.0,0.0,0.0
5831,0.0,1.0,0.0
6251,1.0,0.0,0.0
13161,0.0,1.0,0.0
7460,0.6666666666666666,0.3333333333333333,0.0
9007,0.0,0.5,0.5
13063,0.5,0.0,0.5
4430,1.0,0.0,0.0
12666,0.3333333333333333,0.3333333333333333,0.3333333333333333
1476,0.0,0.8571428571428571,0.14285714285714285
7370,0.4,0.4,0.2
2000,0.0,0.0,1.0
441,0.0,0.5,0.5
13094,0.0,0.75,0.25
11870,0.0,0.0,1.0
187,0.0,1.0,0.0
11154,0.0,0.0,1.0
10424,0.5,0.25,0.25
2390,0.0,0.0,1.0
7612,1.0,0.0,0.0
2035,0.0,0.0,1.0
8290,0.0,0.0,1.0
11796,0.25,0.0,0.75
10000,0.1111111111111111,0.4444444444444444,0.4444444444444444
3548,0.0,0.0,1.0
10475,0.0,0.5,0.5
7589,0.25,0.25,0.5
13658,0.0,0.0,1.0
7772,0.0,0.0,1.0
8835,0.3333333333333333,0.3333333333333333,0.3333333333333333
5136,0.0,0.5,0.5
4511,0.0,0.0,1.0
10291,1.0,0.0,0.0
11028,0.32142857142857145,0.25,0.42857142857142855
11214,0.25,0.625,0.125
12729,0.3333333333333333,0.0,0.6666666666666666
8142,0.25,0.0,0.75
8516,0.0,0.0,1.0
2522,0.0,0.3333333333333333,0.6666666666666666
6037,0.0,0.5,0.5
3747,0.0,0.0,1.0
8842,0.3333333333333333,0.3333333333333333,0.3333333333333333
4317,0.5,0.0,0.5
13657,0.0,1.0,0.0
11161,0.6666666666666666,0.16666666666666666,0.16666666666666666
13457,0.0,0.5,0.5
10874,0.0,1.0,0.0
2588,0.0,1.0,0.0
3118,0.0,0.0,1.0
8936,0.0,1.0,0.0
13369,0.0,0.0,1.0
3300,0.3333333333333333,0.0,0.6666666666666666
13873,0.0,0.0,1.0
10215,0.0,0.0,1.0
10180,0.0,1.0,0.0
4373,0.2857142857142857,0.38095238095238093,0.3333333333333333
9469,0.25,0.625,0.125
10838,0.0,0.5,0.5
2596,0.125,0.0,0.875
959,1.0,0.0,0.0
2840,0.20588235294117646,0.47058823529411764,0.3235294117647059
13291,0.25,0.0,0.75
2821,0.0,0.5,0.5
11344,0.09090909090909091,0.5454545454545454,0.36363636363636365
5510,0.0,1.0,0.0
13366,0.0,0.0,1.0
7775,0.5,0.5,0.0
3272,0.25,0.25,0.5
9926,0.0,0.0,1.0
2954,0.5,0.0,0.5
7300,0.0,0.0,1.0
5135,0.5,0.0,0.5
4300,1.0,0.0,0.0
10834,0.0,0.0,1.0
5190,0.0,1.0,0.0
188,0.5,0.0,0.5
528,0.0,1.0,0.0
980,0.0,0.0,1.0
11663,0.6666666666666666,0.3333333333333333,0.0
98,0.6666666666666666,0.0,0.3333333333333333
13978,0.0,1.0,0.0
4073,0.6,0.2,0.2
6600,0.2,0.0,0.8
6625,1.0,0.0,0.0
2793,0.5,0.0,0.5
1962,0.0,0.0,1.0
6159,0.5,0.0,0.5
5513,1.0,0.0,0.0
7939,0.0,1.0,0.0
1841,1.0,0.0,0.0
1141,0.5217391304347826,0.43478260869565216,0.043478260869565216
466,0.27979274611398963,0.0,0.7202072538860104
8641,0.42857142857142855,0.0,0.5714285714285714
12034,0.4631992149165849,0.2325809617271835,0.3042198233562316
4829,0.14285714285714285,0.0,0.8571428571428571
8777,0.30434782608695654,0.0,0.6956521739130435
8562,0.0,0.75,0.25
8710,0.0,1.0,0.0
4607,0.25,0.5,0.25
5378,0.3333333333333333,0.0,0.6666666666666666
12688,0.0,0.0,1.0
4769,0.0,0.0,1.0
5152,0.5,0.5,0.0
7649,0.375,0.375,0.25
8492,0.0,0.5,0.5
13489,0.0,0.0,1.0
13580,0.0,0.0,1.0
10552,1.0,0.0,0.0
8767,0.0,0.0,1.0
7079,1.0,0.0,0.0
1340,0.0,0.0,1.0
458,0.0,0.0,1.0
7714,1.0,0.0,0.0
12357,0.0,0.0,1.0
11197,0.21487603305785125,0.33884297520661155,0.4462809917355372
6929,0.18181818181818182,0.2727272727272727,0.5454545454545454
13665,0.08333333333333333,0.0,0.9166666666666666
11263,0.0,0.0,1.0
5662,0.0,1.0,0.0
2676,1.0,0.0,0.0
3352,0.4,0.25,0.35
1519,0.0,0.0,1.0
8846,0.0,0.0,1.0
9300,1.0,0.0,0.0
6057,0.0,0.0,1.0
5712,0.0,0.0,1.0
13522,0.0,0.5,0.5
12183,1.0,0.0,0.0
4539,1.0,0.0,0.0
4608,0.0,0.0,1.0
1954,0.0,0.0,1.0
4642,0.0,0.0,1.0
8741,0.0,0.0,1.0
4929,0.0,1.0,0.0
4389,0.0,0.0,1.0
13235,0.0,0.0,1.0
107,0.0,1.0,0.0
2396,0.5,0.0,0.5
9001,0.0,1.0,0.0
11077,0.0,1.0,0.0
5701,0.16666666666666666,0.5,0.3333333333333333
11809,0.0,1.0,0.0
12833,0.0,0.25,0.75
7325,0.3333333333333333,0.3333333333333333,0.3333333333333333
3003,1.0,0.0,0.0
3771,1.0,0.0,0.0
7399,0.2,0.6,0.2
9866,0.6666666666666666,0.3333333333333333,0.0
4702,0.0,0.0,1.0
6655,0.0,1.0,0.0
7326,0.0,1.0,0.0
13240,0.0,1.0,0.0
7867,0.0,0.0,1.0
1375,0.75,0.0,0.25
1269,0.0,0.0,1.0
10047,1.0,0.0,0.0
8575,0.0,1.0,0.0
12741,0.22535211267605634,0.0,0.7746478873239436
13326,0.0,0.0,1.0
928,1.0,0.0,0.0
2640,1.0,0.0,0.0
3527,0.0,0.0,1.0
13903,0.0,0.375,0.625
2776,0.0,0.0,1.0
11967,0.3333333333333333,0.3333333333333333,0.3333333333333333
7444,0.0,1.0,0.0
8804,0.5,0.0,0.5
12493,0.0,0.75,0.25
11342,1.0,0.0,0.0
6420,0.0,1.0,0.0
3176,0.0,0.0,1.0
9202,0.3333333333333333,0.6666666666666666,0.0
6816,0.391304347826087,0.2608695652173913,0.34782608695652173
8574,0.0,0.0,1.0
3622,1.0,0.0,0.0
11100,1.0,0.0,0.0
6351,0.0,1.0,0.0
2805,0.0,0.5,0.5
3860,0.0,1.0,0.0
10634,0.0,1.0,0.0
13157,1.0,0.0,0.0
7416,0.5,0.0,0.5
12332,0.0,0.8,0.2
7407,1.0,0.0,0.0
3958,0.0,0.0,1.0
4242,0.3333333333333333,0.3333333333333333,0.3333333333333333
5619,0.48466257668711654,0.2331288343558282,0.2822085889570552
9822,0.5,0.0,0.5
1645,0.0,0.0,1.0
11004,0.0,0.75,0.25
1145,0.5,0.25,0.25
1636,0.0,1.0,0.0
390,0.0,1.0,0.0
1266,0.0,1.0,0.0
11916,0.06666666666666667,0.7333333333333333,0.2
8649,0.0,1.0,0.0
4388,0.25,0.0,0.75
12480,0.16666666666666666,0.5,0.3333333333333333
4723,0.0,0.3333333333333333,0.6666666666666666
12134,0.0,1.0,0.0
6898,0.0,0.0,1.0
2094,0.0,1.0,0.0
13090,1.0,0.0,0.0
10200,0.0,1.0,0.0
12167,0.0,1.0,0.0
8175,0.0,0.0,1.0
1544,0.0,0.0,1.0
3849,0.0,0.0,1.0
11019,0.0,1.0,0.0
9577,0.0,1.0,0.0
5286,0.0,1.0,0.0
6002,0.0,1.0,0.0
2755,0.0,0.0,1.0
4360,0.0,1.0,0.0
9735,0.0,0.6666666666666666,0.3333333333333333
6917,0.0,0.0,1.0
5647,0.0,0.25,0.75
8161,0.2,0.4,0.4
11057,0.0,0.8823529411764706,0.11764705882352941
8810,0.5,0.0,0.5
7562,0.1111111111111111,0.6666666666666666,0.2222222222222222
11131,0.16666666666666666,0.0,0.8333333333333334
9561,0.35714285714285715,0.2857142857142857,0.35714285714285715
4390,0.0,0.6,0.4
10076,0.0,1.0,0.0
10214,0.0,0.3333333333333333,0.6666666666666666
9138,0.0,0.0,1.0
10116,0.3333333333333333,0.0,0.6666666666666666
1278,0.0,1.0,0.0
10073,0.0,0.2,0.8
214,0.0,0.5,0.5
1228,0.25,0.25,0.5
11178,0.16666666666666666,0.8333333333333334,0.0
3665,0.0,0.0,1.0
1637,1.0,0.0,0.0
6608,1.0,0.0,0.0
11012,0.0,0.0,1.0
3823,0.0,1.0,0.0
12060,1.0,0.0,0.0
8223,1.0,0.0,0.0
9295,0.0,0.0,1.0
3373,0.0,0.0,1.0
7227,0.0,0.0,1.0
6577,0.0,0.0,1.0
12443,0.4,0.0,0.6
1593,0.6363636363636364,0.09090909090909091,0.2727272727272727
5686,0.25125628140703515,0.0,0.7487437185929648
8098,1.0,0.0,0.0
7786,0.0,0.0,1.0
179,0.42857142857142855,0.14285714285714285,0.42857142857142855
3904,1.0,0.0,0.0
4150,1.0,0.0,0.0
11858,0.3333333333333333,0.3333333333333333,0.3333333333333333
850,0.6,0.4,0.0
13101,1.0,0.0,0.0
7315,0.0,1.0,0.0
953,1.0,0.0,0.0
4371,0.0,1.0,0.0
267,0.0,1.0,0.0
9571,0.0,0.0,1.0
3463,0.0,0.0,1.0
10893,0.0,0.0,1.0
11974,0.0,0.0,1.0
13996,0.0,1.0,0.0
573,0.0,0.0,1.0
13127,0.4,0.0,0.6
7415,0.5,0.5,0.0
8428,0.0,0.0,1.0
9090,0.0,1.0,0.0
6889,0.0,0.0,1.0
11107,1.0,0.0,0.0
4243,0.0,0.0,1.0
6864,0.1111111111111111,0.5555555555555556,0.3333333333333333
1579,0.20447284345047922,0.0,0.7955271565495208
7966,0.14285714285714285,0.0,0.8571428571428571
10354,0.3333333333333333,0.6666666666666666,0.0
4438,0.5,0.5,0.0
3195,1.0,0.0,0.0
13368,0.8,0.0,0.2
826,0.0,1.0,0.0
13092,0.6666666666666666,0.3333333333333333,0.0
7171,1.0,0.0,0.0
14033,0.35294117647058826,0.0,0.6470588235294118
440,0.0,0.3333333333333333,0.6666666666666666
6962,0.0,0.5,0.5
3729,0.7,0.0,0.3
10549,0.0,0.0,1.0
7633,0.0,0.0,1.0
7537,0.0,1.0,0.0
7379,1.0,0.0,0.0
9636,0.0,0.0,1.0
13476,0.0,1.0,0.0
4517,0.0,0.0,1.0
5323,0.0,1.0,0.0
8083,0.5,0.25,0.25
8261,0.0,1.0,0.0
4397,1.0,0.0,0.0
5883,0.3333333333333333,0.3333333333333333,0.3333333333333333
6866,1.0,0.0,0.0
3283,1.0,0.0,0.0
5275,1.0,0.0,0.0
7000,0.0,0.0,1.0
6139,0.25,0.0,0.75
1494,0.0,0.5,0.5
1006,0.0,0.5,0.5
12349,0.23255813953488372,0.37209302325581395,0.3953488372093023
8461,0.29411764705882354,0.4117647058823529,0.29411764705882354
9006,1.0,0.0,0.0
8591,0.0,1.0,0.0
12854,1.0,0.0,0.0
3161,0.375,0.5,0.125
10578,0.3333333333333333,0.3333333333333333,0.3333333333333333
12042,0.0,1.0,0.0
5660,0.23076923076923078,0.5384615384615384,0.23076923076923078
8248,0.0,0.0,1.0
96,0.5,0.0,0.5
6238,0.0,0.5,0.5
7181,1.0,0.0,0.0
9359,0.0,1.0,0.0
8716,0.35714285714285715,0.14285714285714285,0.5
10953,0.0,0.0,1.0
1462,0.0,0.0,1.0
4291,0.0,0.0,1.0
9624,1.0,0.0,0.0
4526,0.0,1.0,0.0
9762,0.0,0.0,1.0
9708,0.0,0.0,1.0
13654,0.0,0.0,1.0
2210,0.0,0.0,1.0
2601,0.36363636363636365,0.36363636363636365,0.2727272727272727
11229,0.0,0.0,1.0
13754,0.4,0.0,0.6
11976,0.5,0.5,0.0
6048,0.0,0.0,1.0
4686,0.0,0.0,1.0
11258,0.0,0.0,1.0
9542,0.0,0.0,1.0
12613,0.0,0.0,1.0
12858,0.0,1.0,0.0
12404,0.0,0.0,1.0
804,0.0,1.0,0.0
1610,0.5,0.5,0.0
6859,0.5,0.0,0.5
13454,0.0,0.0,1.0
3618,0.0,0.0,1.0
4255,0.5,0.5,0.0
12579,0.0,0.2,0.8
5734,1.0,0.0,0.0
10969,0.0,1.0,0.0
4138,0.5,0.0,0.5
2277,1.0,0.0,0.0
9647,0.6666666666666666,0.0,0.3333333333333333
1322,1.0,0.0,0.0
12691,0.0,1.0,0.0
8052,0.3333333333333333,0.16666666666666666,0.5
10522,0.3333333333333333,0.3333333333333333,0.3333333333333333
3558,0.0,0.0,1.0
11183,0.05,0.0,0.95
633,1.0,0.0,0.0
10528,0.125,0.625,0.25
6536,0.0,0.0,1.0
9609,0.6666666666666666,0.3333333333333333,0.0
3633,0.16666666666666666,0.0,0.8333333333333334
7217,1.0,0.0,0.0
13992,0.5,0.5,0.0
12112,0.0,0.0,1.0
11850,0.0,0.0,1.0
8200,0.0,0.5,0.5
9443,0.0,0.0,1.0
9369,0.0,0.6666666666666666,0.3333333333333333
9451,0.25,0.25,0.5
8040,1.0,0.0,0.0
11230,0.0,0.5,0.5
8837,0.0,0.0,1.0
6210,0.0,0.0,1.0
897,0.5,0.0,0.5
4297,0.0,0.0,1.0
12389,1.0,0.0,0.0
10220,1.0,0.0,0.0
43,1.0,0.0,0.0
4575,1.0,0.0,0.0
3811,0.3964757709251101,0.0,0.6035242290748899
14042,0.0,0.0,1.0
10773,0.5,0.5,0.0
4877,0.0,0.0,1.0
9072,0.0,0.25,0.75
6188,0.5714285714285714,0.0,0.42857142857142855
7577,1.0,0.0,0.0
1505,0.5555555555555556,0.2222222222222222,0.2222222222222222
4547,0.5,0.5,0.0
3600,0.5,0.5,0.0
3296,0.3333333333333333,0.6666666666666666,0.0
1861,1.0,0.0,0.0
3389,0.5454545454545454,0.2727272727272727,0.18181818181818182
7765,0.0,0.0,1.0
12904,0.3333333333333333,0.6666666666666666,0.0
9421,0.0,1.0,0.0
13667,1.0,0.0,0.0
1592,0.0,0.0,1.0
8090,0.25,0.0,0.75
1152,0.0,0.5,0.5
13000,0.0,1.0,0.0
3855,0.0,0.0,1.0
1981,0.0,1.0,0.0
3149,1.0,0.0,0.0
8749,0.0,0.0,1.0
401,0.0,0.0,1.0
421,1.0,0.0,0.0
12462,0.38,0.3466666666666667,0.2733333333333333
6151,0.0,1.0,0.0
8943,0.6,0.0,0.4
11540,0.3235294117647059,0.4411764705882353,0.23529411764705882
4330,0.0,0.5,0.5
10978,1.0,0.0,0.0
1022,1.0,0.0,0.0
13145,0.0,0.0,1.0
2731,0.0,1.0,0.0
7875,0.0,1.0,0.0
10305,0.0,1.0,0.0
163,0.0,1.0,0.0
2183,0.0,0.0,1.0
3036,0.6666666666666666,0.0,0.3333333333333333
2626,0.0,0.0,1.0
9083,0.6666666666666666,0.0,0.3333333333333333
10014,0.5,0.0,0.5
5907,1.0,0.0,0.0
3748,0.0,1.0,0.0
5755,0.0,1.0,0.0
7182,0.0,1.0,0.0
3194,0.0,1.0,0.0
1307,1.0,0.0,0.0
13619,0.0,0.0,1.0
1576,0.0,1.0,0.0
9466,1.0,0.0,0.0
5183,0.6,0.0,0.4
10763,0.3333333333333333,0.0,0.6666666666666666
8056,1.0,0.0,0.0
2174,0.0,1.0,0.0
2902,0.34375,0.3125,0.34375
5556,0.3333333333333333,0.3333333333333333,0.3333333333333333
100,0.0,0.0,1.0
2705,0.38164251207729466,0.26570048309178745,0.3526570048309179
908,0.3684210526315789,0.3157894736842105,0.3157894736842105
4961,0.0,0.0,1.0
7981,0.3333333333333333,0.6666666666666666,0.0
5677,0.0,0.5,0.5
12097,0.0,0.1,0.9
5189,1.0,0.0,0.0
7880,1.0,0.0,0.0
9089,0.0,1.0,0.0
13195,1.0,0.0,0.0
10683,0.0,1.0,0.0
1106,0.0,0.6666666666666666,0.3333333333333333
13162,0.3333333333333333,0.6666666666666666,0.0
12259,1.0,0.0,0.0
5644,0.0,0.0,1.0
13593,0.0,0.0,1.0
13213,0.0,1.0,0.0
7382,0.0,1.0,0.0
7820,0.0,0.5,0.5
11982,1.0,0.0,0.0
12585,0.46153846153846156,0.23076923076923078,0.3076923076923077
4752,0.25,0.5833333333333334,0.16666666666666666
1616,0.2,0.4,0.4
9161,0.6666666666666666,0.3333333333333333,0.0
9604,0.09090909090909091,0.0,0.9090909090909091
912,0.8,0.0,0.2
12500,1.0,0.0,0.0
6200,0.0,0.0,1.0
12927,0.0,0.5,0.5
2098,0.0,0.6666666666666666,0.3333333333333333
2571,0.125,0.25,0.625
6513,1.0,0.0,0.0
8095,0.6666666666666666,0.0,0.3333333333333333
1254,0.25,0.5,0.25
6025,0.5,0.0,0.5
7048,0.25,0.0,0.75
8225,0.23636363636363636,0.32727272727272727,0.43636363636363634
2831,0.0,0.0,1.0
7925,0.0,1.0,0.0
6180,0.0,0.0,1.0
8922,0.5,0.5,0.0
12191,0.0,0.6666666666666666,0.3333333333333333
12802,0.6666666666666666,0.3333333333333333,0.0
7321,0.0,0.5,0.5
1901,0.0,0.6666666666666666,0.3333333333333333
4280,1.0,0.0,0.0
5742,0.0,0.0,1.0
13794,0.25,0.0,0.75
3224,0.5,0.5,0.0
9246,1.0,0.0,0.0
5267,0.3118279569892473,0.0,0.6881720430107527
5384,0.0,0.0,1.0
13405,0.3793103448275862,0.41379310344827586,0.20689655172413793
13877,0.0,1.0,0.0
8642,1.0,0.0,0.0
5196,0.11538461538461539,0.0,0.8846153846153846
10681,0.5,0.5,0.0
7098,0.2222222222222222,0.4444444444444444,0.3333333333333333
13113,0.3333333333333333,0.6666666666666666,0.0
12283,1.0,0.0,0.0
10696,0.8333333333333334,0.0,0.16666666666666666
3243,0.0,0.0,1.0
12344,0.0,0.0,1.0
10869,0.0,0.5,0.5
4759,0.5,0.5,0.0
8816,0.0,0.3333333333333333,0.6666666666666666
8590,0.6666666666666666,0.3333333333333333,0.0
8841,0.0,1.0,0.0
10641,0.5,0.0,0.5
10850,1.0,0.0,0.0
3523,0.0,0.0,1.0
7570,0.5,0.0,0.5
12936,0.0,0.0,1.0
4809,0.0,0.0,1.0
11942,0.0,1.0,0.0
10463,1.0,0.0,0.0
9330,0.5,0.0,0.5
11383,0.0,1.0,0.0
8417,0.0,0.5,0.5
13773,0.0,0.0,1.0
5030,0.0,0.0,1.0
481,0.0,0.0,1.0
7439,0.0,1.0,0.0
5811,1.0,0.0,0.0
6509,0.0,1.0,0.0
3444,0.0,0.0,1.0
5087,0.5,0.5,0.0
4244,0.0,0.0,1.0
5158,0.05263157894736842,0.0,0.9473684210526315
6916,0.5,0.5,0.0
8298,1.0,0.0,0.0
2448,0.16666666666666666,0.0,0.8333333333333334
12206,0.25,0.25,0.5
3027,0.0,1.0,0.0
6004,0.0,0.0,1.0
13584,0.0,0.5,0.5
4796,0.0,0.2,0.8
9356,0.0,0.0,1.0
6237,0.0,0.0,1.0
13096,1.0,0.0,0.0
2322,0.0,0.0,1.0
11335,1.0,0.0,0.0
1630,0.0,0.0,1.0
8420,0.5,0.0,0.5
11246,0.5,0.5,0.0
10185,0.0,0.2,0.8
5929,0.0,0.0,1.0
70,0.0,1.0,0.0
8314,0.3333333333333333,0.0,0.6666666666666666
3338,0.0,0.0,1.0
1520,0.0,0.0,1.0
1016,0.0,1.0,0.0
4140,0.0,0.3333333333333333,0.6666666666666666
2798,0.3333333333333333,0.3333333333333333,0.3333333333333333
6461,0.224,0.0,0.776
10946,0.0,0.0,1.0
3674,0.3333333333333333,0.5,0.16666666666666666
174,0.0,0.5,0.5
6141,0.6,0.0,0.4
10357,0.2,0.2,0.6
619,0.25,0.25,0.5
10394,0.0,0.75,0.25
1829,1.0,0.0,0.0
5747,0.0,0.3333333333333333,0.6666666666666666
11242,0.2,0.6,0.2
6971,0.0,0.0,1.0
10462,1.0,0.0,0.0
4762,0.0,0.5,0.5
6769,1.0,0.0,0.0
7712,0.0,0.0,1.0
11550,0.5,0.0,0.5
1659,0.3333333333333333,0.6666666666666666,0.0
9305,0.0,0.0,1.0
2002,0.3888888888888889,0.4166666666666667,0.19444444444444445
11521,0.0,0.625,0.375
6292,0.0,0.5,0.5
2711,0.75,0.0,0.25
2365,0.0,1.0,0.0
2612,1.0,0.0,0.0
2140,0.3333333333333333,0.3333333333333333,0.3333333333333333
13446,0.5,0.5,0.0
9736,0.0,0.3333333333333333,0.6666666666666666
10001,0.0,0.0,1.0
4576,0.0,0.0,1.0
9428,0.0,0.0,1.0
2371,0.6896551724137931,0.0,0.3103448275862069
13299,0.0,1.0,0.0
1816,1.0,0.0,0.0
7614,0.0,0.0,1.0
13864,0.0,0.0,1.0
13042,0.8,0.0,0.2
2649,1.0,0.0,0.0
224,0.0,1.0,0.0
12217,0.06666666666666667,0.0,0.9333333333333333
10136,0.0,0.0,1.0
7723,0.0,0.0,1.0
3092,0.25,0.0,0.75
5792,0.3333333333333333,0.0,0.6666666666666666
13317,0.0,0.0,1.0
8069,0.25,0.75,0.0
11368,0.4,0.2,0.4
981,1.0,0.0,0.0
13439,0.0,0.5,0.5
13438,0.0,0.5,0.5
9188,0.42857142857142855,0.0,0.5714285714285714
6729,1.0,0.0,0.0
6339,1.0,0.0,0.0
1657,0.0,0.3333333333333333,0.6666666666666666
11735,0.0,0.0,1.0
5010,0.0,1.0,0.0
12071,0.0,0.5,0.5
11075,0.5,0.0,0.5
12502,0.0,0.0,1.0
3549,0.0,0.0,1.0
8413,1.0,0.0,0.0
5912,0.0,0.0,1.0
11691,1.0,0.0,0.0
8227,1.0,0.0,0.0
11525,1.0,0.0,0.0
7237,1.0,0.0,0.0
13652,0.5,0.0,0.5
6556,0.0,0.0,1.0
3002,1.0,0.0,0.0
5187,0.2,0.0,0.8
11116,0.0,0.25,0.75
2597,0.0,0.25,0.75
6523,0.3,0.4,0.3
13853,0.0,0.0,1.0
1398,0.0,0.0,1.0
6500,0.2857142857142857,0.42857142857142855,0.2857142857142857
3052,0.0,0.0,1.0
5117,0.5,0.0,0.5
6690,0.14285714285714285,0.42857142857142855,0.42857142857142855
1424,0.0,0.0,1.0
9521,0.2,0.4,0.4
12266,0.0,0.0,1.0
3790,1.0,0.0,0.0
61,0.0,0.0,1.0
3534,0.0,1.0,0.0
2359,0.0,1.0,0.0
12841,0.0,0.0,1.0
1845,0.0,0.5,0.5
10729,0.3333333333333333,0.16666666666666666,0.5
7863,0.0,0.4,0.6
10055,1.0,0.0,0.0
10996,0.3333333333333333,0.6666666666666666,0.0
1263,0.5,0.0,0.5
5573,0.0,0.5,0.5
8715,0.0,1.0,0.0
5738,0.6,0.2,0.2
999,0.5,0.5,0.0
9847,0.375,0.125,0.5
12819,1.0,0.0,0.0
1238,1.0,0.0,0.0
13817,0.5,0.0,0.5
5768,0.0,1.0,0.0
8557,0.0,0.3333333333333333,0.6666666666666666
13069,1.0,0.0,0.0
4030,0.0,1.0,0.0
12823,0.0,1.0,0.0
667,1.0,0.0,0.0
3139,0.0,1.0,0.0
13727,1.0,0.0,0.0
8356,0.4444444444444444,0.3333333333333333,0.2222222222222222
9264,1.0,0.0,0.0
12894,0.0,1.0,0.0
7542,0.14285714285714285,0.42857142857142855,0.42857142857142855
4107,0.1875,0.0,0.8125
10413,0.25,0.25,0.5
3760,1.0,0.0,0.0
1893,0.5,0.5,0.0
9347,0.0,0.0,1.0
8125,1.0,0.0,0.0
4009,1.0,0.0,0.0
9279,0.0,0.0,1.0
1663,0.0,0.3333333333333333,0.6666666666666666
5063,0.0,0.0,1.0
